Region;Code;Label;count
IR01;FORFOR;Forest land remaining Forest land;331513
IR01;CRPCRP;Cropland remaining Cropland;364842
IR01;CRPGRS;Cropland converted to Grassland;4
IR01;CRPART;Cropland converted to Artificial land;13125
IR01;GRSCRP;Grassland converted to Cropland;1046
IR01;GRSGRS;Grassland remaining Grassland;1651114
IR01;GRSART;Grassland converted to Artificial land;934
IR01;ARTART;Artificial land remaining Artificial land;34562
IR01;RESART;Residual land converted to Artificial land;109
IR01;RESRES;Residual land remaining Residual land;74230
IR02;FORFOR;Forest land remaining Forest land;356661
IR02;FORCRP;Forest land converted to Cropland;51219
IR02;FORGRS;Forest land converted to Grassland;272
IR02;FORART;Forest land converted to Artificial land;481
IR02;CRPCRP;Cropland remaining Cropland;476413
IR02;CRPART;Cropland converted to Artificial land;7
IR02;GRSCRP;Grassland converted to Cropland;22810
IR02;GRSGRS;Grassland remaining Grassland;2200688
IR02;GRSART;Grassland converted to Artificial land;7504
IR02;ARTART;Artificial land remaining Artificial land;76546
IR02;RESCRP;Residual land converted to Cropland;88582
IR02;RESART;Residual land converted to Artificial land;420
IR02;RESRES;Residual land remaining Residual land;4284
