Region;Code;Label;count
ES11;FORFOR;Forest land remaining Forest land;2261547
ES11;FORGRS;Forest land converted to Grassland;5799
ES11;FORART;Forest land converted to Artificial land;1590
ES11;CRPCRP;Cropland remaining Cropland;530504
ES11;CRPGRS;Cropland converted to Grassland;852
ES11;CRPART;Cropland converted to Artificial land;1280
ES11;GRSGRS;Grassland remaining Grassland;3638
ES11;GRSART;Grassland converted to Artificial land;17
ES11;ARTART;Artificial land remaining Artificial land;54907
ES11;RESGRS;Residual land converted to Grassland;100
ES11;RESRES;Residual land remaining Residual land;54269
ES12;FORFOR;Forest land remaining Forest land;923894
ES12;FORGRS;Forest land converted to Grassland;5508
ES12;FORART;Forest land converted to Artificial land;38
ES12;CRPCRP;Cropland remaining Cropland;50208
ES12;CRPGRS;Cropland converted to Grassland;1808
ES12;CRPART;Cropland converted to Artificial land;886
ES12;GRSGRS;Grassland remaining Grassland;30038
ES12;ARTART;Artificial land remaining Artificial land;15653
ES12;RESGRS;Residual land converted to Grassland;576
ES12;RESRES;Residual land remaining Residual land;6861
ES13;FORFOR;Forest land remaining Forest land;434052
ES13;FORCRP;Forest land converted to Cropland;744
ES13;FORGRS;Forest land converted to Grassland;9740
ES13;FORART;Forest land converted to Artificial land;198
ES13;CRPCRP;Cropland remaining Cropland;10268
ES13;CRPGRS;Cropland converted to Grassland;91
ES13;CRPART;Cropland converted to Artificial land;1
ES13;GRSCRP;Grassland converted to Cropland;5316
ES13;GRSGRS;Grassland remaining Grassland;23280
ES13;GRSART;Grassland converted to Artificial land;3
ES13;ARTART;Artificial land remaining Artificial land;12191
ES13;RESGRS;Residual land converted to Grassland;1625
ES13;RESRES;Residual land remaining Residual land;15625
ES21;FORFOR;Forest land remaining Forest land;578467
ES21;FORGRS;Forest land converted to Grassland;1036
ES21;FORART;Forest land converted to Artificial land;136
ES21;CRPCRP;Cropland remaining Cropland;88581
ES21;CRPGRS;Cropland converted to Grassland;2346
ES21;CRPART;Cropland converted to Artificial land;1394
ES21;GRSGRS;Grassland remaining Grassland;8546
ES21;ARTART;Artificial land remaining Artificial land;22797
ES21;RESGRS;Residual land converted to Grassland;47
ES21;RESRES;Residual land remaining Residual land;9493
ES22;FORFOR;Forest land remaining Forest land;526326
ES22;FORGRS;Forest land converted to Grassland;497
ES22;FORART;Forest land converted to Artificial land;609
ES22;CRPCRP;Cropland remaining Cropland;396631
ES22;CRPART;Cropland converted to Artificial land;354
ES22;GRSGRS;Grassland remaining Grassland;13655
ES22;GRSART;Grassland converted to Artificial land;45
ES22;ARTART;Artificial land remaining Artificial land;15275
ES22;RESGRS;Residual land converted to Grassland;465
ES22;RESRES;Residual land remaining Residual land;68883
ES23;FORFOR;Forest land remaining Forest land;241439
ES23;FORCRP;Forest land converted to Cropland;1968
ES23;FORGRS;Forest land converted to Grassland;1537
ES23;FORART;Forest land converted to Artificial land;100
ES23;CRPCRP;Cropland remaining Cropland;182325
ES23;GRSCRP;Grassland converted to Cropland;2733
ES23;GRSART;Grassland converted to Artificial land;9
ES23;ARTART;Artificial land remaining Artificial land;7648
ES23;RESCRP;Residual land converted to Cropland;28704
ES23;RESGRS;Residual land converted to Grassland;392
ES23;RESRES;Residual land remaining Residual land;29200
ES24;FORFOR;Forest land remaining Forest land;1556590
ES24;FORGRS;Forest land converted to Grassland;18463
ES24;FORART;Forest land converted to Artificial land;70
ES24;CRPCRP;Cropland remaining Cropland;2141399
