Region;Code;Label;count
IR01;FORFOR;Forest land remaining Forest land;331513
IR01;CRPCRP;Cropland remaining Cropland;364842
IR01;CRPGRS;Cropland converted to Grassland;4
IR01;CRPART;Cropland converted to Artificial land;13125
IR01;GRSCRP;Grassland converted to Cropland;1046
IR01;GRSGRS;Grassland remaining Grassland;1651111
IR01;GRSART;Grassland converted to Artificial land;937
IR01;ARTART;Artificial land remaining Artificial land;34562
IR01;RESART;Residual land converted to Artificial land;109
IR01;RESRES;Residual land remaining Residual land;74230
IR02;FORFOR;Forest land remaining Forest land;321612
IR02;FORCRP;Forest land converted to Cropland;84449
IR02;FORGRS;Forest land converted to Grassland;272
IR02;FORART;Forest land converted to Artificial land;2300
IR02;CRPCRP;Cropland remaining Cropland;476420
IR02;GRSCRP;Grassland converted to Cropland;30297
IR02;GRSGRS;Grassland remaining Grassland;2200688
IR02;GRSART;Grassland converted to Artificial land;17
IR02;ARTART;Artificial land remaining Artificial land;76546
IR02;RESCRP;Residual land converted to Cropland;89100
IR02;RESRES;Residual land remaining Residual land;4186
